,RequestID,Boro,Yr,M,D,HH,MM,Vol,SegmentID,From_OSMID,To_OSMID,Adj_Mat_id,WktGeom,street,fromSt,toSt,Direction
4413,17759,Manhattan,2014,8,2,7,0,25,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4414,17759,Manhattan,2014,8,2,6,45,23,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4415,17759,Manhattan,2014,8,4,17,0,68,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4416,17759,Manhattan,2014,8,4,17,15,72,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4417,17759,Manhattan,2014,8,4,17,30,82,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4418,17759,Manhattan,2014,8,4,17,45,73,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4419,17759,Manhattan,2014,8,4,18,0,103,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4420,17759,Manhattan,2014,8,4,18,15,88,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4421,17759,Manhattan,2014,8,4,18,30,87,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4422,17759,Manhattan,2014,8,4,18,45,77,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4423,17759,Manhattan,2014,8,4,21,15,43,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4424,17759,Manhattan,2014,8,4,19,15,61,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4425,17759,Manhattan,2014,8,2,0,15,20,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4426,17759,Manhattan,2014,8,2,0,0,18,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4427,17759,Manhattan,2014,8,1,23,45,22,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4428,17759,Manhattan,2014,8,1,23,30,30,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4429,17759,Manhattan,2014,8,2,3,15,11,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4430,17759,Manhattan,2014,8,2,11,0,77,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4431,17759,Manhattan,2014,8,2,10,45,84,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4432,17759,Manhattan,2014,8,4,19,45,60,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4433,17759,Manhattan,2014,8,4,21,45,39,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4434,17759,Manhattan,2014,8,4,21,30,43,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4435,17759,Manhattan,2014,8,2,2,45,8,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4436,17759,Manhattan,2014,8,2,2,30,11,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4437,17759,Manhattan,2014,8,2,2,15,12,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4438,17759,Manhattan,2014,8,2,5,30,5,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4439,17759,Manhattan,2014,8,2,1,45,12,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4440,17759,Manhattan,2014,8,2,1,30,12,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4441,17759,Manhattan,2014,8,2,1,15,12,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4442,17759,Manhattan,2014,8,2,1,0,15,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4443,17759,Manhattan,2014,8,2,0,45,12,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4444,17759,Manhattan,2014,8,2,0,30,19,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4445,17759,Manhattan,2014,8,2,5,15,8,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4446,17759,Manhattan,2014,8,2,5,0,2,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4447,17759,Manhattan,2014,8,2,4,45,6,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4448,17759,Manhattan,2014,8,2,4,30,4,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4449,17759,Manhattan,2014,8,2,4,15,15,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4450,17759,Manhattan,2014,8,2,4,0,8,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4451,17759,Manhattan,2014,8,2,3,45,7,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4452,17759,Manhattan,2014,8,2,3,30,10,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4453,17759,Manhattan,2014,8,3,20,0,64,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4454,17759,Manhattan,2014,8,2,3,0,6,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4455,17759,Manhattan,2014,8,5,18,0,83,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4456,17759,Manhattan,2014,8,5,18,15,92,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4457,17759,Manhattan,2014,8,5,18,30,83,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4458,17759,Manhattan,2014,8,5,18,45,68,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4459,17759,Manhattan,2014,8,5,19,0,75,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4460,17759,Manhattan,2014,8,5,19,15,69,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4461,17759,Manhattan,2014,8,5,19,30,65,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4462,17759,Manhattan,2014,8,5,1,15,5,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4463,17759,Manhattan,2014,8,5,23,45,29,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4464,17759,Manhattan,2014,8,2,2,0,4,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4465,17759,Manhattan,2014,8,4,22,30,42,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4466,17759,Manhattan,2014,8,4,22,15,45,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4467,17759,Manhattan,2014,8,4,15,45,70,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4468,17759,Manhattan,2014,8,5,11,30,86,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4469,17759,Manhattan,2014,8,5,11,45,70,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4470,17759,Manhattan,2014,8,5,12,0,79,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4471,17759,Manhattan,2014,8,5,12,15,98,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4472,17759,Manhattan,2014,8,5,12,30,66,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4473,17759,Manhattan,2014,8,5,12,45,73,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4474,17759,Manhattan,2014,8,5,13,0,86,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4475,17759,Manhattan,2014,8,5,1,0,8,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4476,17759,Manhattan,2014,8,5,0,45,8,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4477,17759,Manhattan,2014,8,5,0,30,6,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4478,17759,Manhattan,2014,8,5,0,15,9,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4479,17759,Manhattan,2014,8,5,0,0,8,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4480,17759,Manhattan,2014,8,4,23,45,15,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4481,17759,Manhattan,2014,8,4,23,30,26,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4482,17759,Manhattan,2014,8,4,23,15,23,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4483,17759,Manhattan,2014,8,4,23,0,31,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4484,17759,Manhattan,2014,8,4,22,45,26,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4485,17759,Manhattan,2014,8,5,19,45,53,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4486,17759,Manhattan,2014,8,5,21,45,28,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4487,17759,Manhattan,2014,8,5,21,30,47,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4488,17759,Manhattan,2014,8,5,21,15,55,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4489,17759,Manhattan,2014,8,5,21,0,56,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4490,17759,Manhattan,2014,8,5,20,45,47,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4491,17759,Manhattan,2014,8,5,20,30,45,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4492,17759,Manhattan,2014,8,5,20,15,55,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4493,17759,Manhattan,2014,8,5,23,30,33,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4494,17759,Manhattan,2014,8,5,22,0,41,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4495,17759,Manhattan,2014,8,3,6,15,131,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4496,17759,Manhattan,2014,8,3,6,0,103,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4497,17759,Manhattan,2014,8,3,5,45,90,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4498,17759,Manhattan,2014,8,3,5,30,113,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4499,17759,Manhattan,2014,8,3,5,15,148,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4500,17759,Manhattan,2014,8,2,18,45,48,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4501,17759,Manhattan,2014,8,3,4,45,104,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4502,17759,Manhattan,2014,8,3,4,30,86,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4503,17759,Manhattan,2014,8,3,4,15,85,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4504,17759,Manhattan,2014,8,3,4,0,92,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4505,17759,Manhattan,2014,8,3,7,45,93,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4506,17759,Manhattan,2014,8,3,19,45,51,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4507,17759,Manhattan,2014,8,3,19,30,59,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4508,17759,Manhattan,2014,8,3,19,15,53,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4509,17759,Manhattan,2014,8,3,19,0,56,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4510,17759,Manhattan,2014,8,3,18,45,68,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4511,17759,Manhattan,2014,8,3,18,30,63,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4512,17759,Manhattan,2014,8,3,18,15,58,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4513,17759,Manhattan,2014,8,3,1,0,19,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4514,17759,Manhattan,2014,8,2,15,0,82,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4515,17759,Manhattan,2014,8,2,15,15,72,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4516,17759,Manhattan,2014,8,2,13,15,64,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4517,17759,Manhattan,2014,8,3,3,30,21,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4518,17759,Manhattan,2014,8,3,3,15,11,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4519,17759,Manhattan,2014,8,3,3,0,12,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4520,17759,Manhattan,2014,8,3,2,45,8,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4521,17759,Manhattan,2014,8,3,2,30,6,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4522,17759,Manhattan,2014,8,3,2,15,7,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4523,17759,Manhattan,2014,8,3,2,0,15,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4524,17759,Manhattan,2014,8,3,1,45,12,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4525,17759,Manhattan,2014,8,3,1,30,17,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4526,17759,Manhattan,2014,8,3,1,15,5,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4527,17759,Manhattan,2014,8,2,14,45,72,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4528,17759,Manhattan,2014,8,3,0,45,19,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4529,17759,Manhattan,2014,8,3,0,30,17,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4530,17759,Manhattan,2014,8,3,0,15,31,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4531,17759,Manhattan,2014,8,3,0,0,25,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4532,17759,Manhattan,2014,8,2,19,30,37,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4533,17759,Manhattan,2014,8,2,19,45,48,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4534,17759,Manhattan,2014,8,2,20,0,36,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4535,17759,Manhattan,2014,8,2,20,15,45,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4536,17759,Manhattan,2014,8,2,20,30,36,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4537,17759,Manhattan,2014,8,2,20,45,41,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4538,17759,Manhattan,2014,8,2,21,0,34,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4539,17759,Manhattan,2014,8,2,21,15,44,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4540,17759,Manhattan,2014,8,2,11,30,74,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4541,17759,Manhattan,2014,8,2,18,30,56,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4542,17759,Manhattan,2014,8,2,18,15,56,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4543,17759,Manhattan,2014,8,2,18,0,66,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4544,17759,Manhattan,2014,8,2,17,45,56,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4545,17759,Manhattan,2014,8,2,17,30,43,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4546,17759,Manhattan,2014,8,2,17,15,71,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4547,17759,Manhattan,2014,8,2,17,0,55,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4548,17759,Manhattan,2014,8,2,16,45,60,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4549,17759,Manhattan,2014,8,2,16,30,73,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4550,17759,Manhattan,2014,8,2,16,15,68,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4551,17759,Manhattan,2014,8,2,16,0,59,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4552,17759,Manhattan,2014,8,2,15,45,67,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4553,17759,Manhattan,2014,8,3,3,45,52,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4554,17759,Manhattan,2014,8,3,8,30,36,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4555,17759,Manhattan,2014,8,2,11,45,79,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4556,17759,Manhattan,2014,8,2,12,0,106,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4557,17759,Manhattan,2014,8,2,12,15,86,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4558,17759,Manhattan,2014,8,2,12,30,68,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4559,17759,Manhattan,2014,8,2,12,45,67,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4560,17759,Manhattan,2014,8,2,13,0,69,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4561,17759,Manhattan,2014,8,2,15,30,84,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4562,17759,Manhattan,2014,8,2,13,30,79,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4563,17759,Manhattan,2014,8,2,13,45,75,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4564,17759,Manhattan,2014,8,2,14,0,71,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4565,17759,Manhattan,2014,7,31,19,45,163,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4566,17759,Manhattan,2014,7,31,19,30,185,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4567,17759,Manhattan,2014,7,30,6,15,27,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4568,17759,Manhattan,2014,7,30,8,45,53,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4569,17759,Manhattan,2014,7,30,8,30,76,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4570,17759,Manhattan,2014,7,30,8,15,59,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4571,17759,Manhattan,2014,7,30,8,0,50,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4572,17759,Manhattan,2014,7,30,7,45,43,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4573,17759,Manhattan,2014,7,30,7,30,55,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4574,17759,Manhattan,2014,7,30,7,15,48,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4575,17759,Manhattan,2014,8,1,19,0,89,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4576,17759,Manhattan,2014,8,1,15,45,119,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4577,17759,Manhattan,2014,8,3,11,30,143,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4578,17759,Manhattan,2014,8,3,11,15,170,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
4579,17759,Manhattan,2014,8,3,11,0,184,34526,42428068,42431019,75,POINT (-73.98141344921635 40.784007249005775),WEST END AV,W 78 ST,W 79 ST,NB
