ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
96,0.484039402,0.48407981,0.513137818,0.513149246,0.513151738,0.513137852,0.820954875,0.799884493,1.034701154,1.04347853,0.774337181,0.774324042,0.774319301,0.822726293,0.822705458,0.822704931,0.822709392,0.822684445,0.8226847,1.043456225,0.774326457,1.043479886,1.043489712,0.913065938
97,0.307632391,0.307648023,0.60168502,0.601686631,0.601688144,0.601688393,0.962692828,0.617038626,0.676672687,0.610846948,0.492154915,0.492141751,0.492134798,0.522901589,0.522886265,0.522887174,0.522894419,0.522890469,0.52288002,0.610826476,0.492141693,0.610842851,0.610842652,0.534497108
98,0.593310323,0.593743864,0.60378681,0.604003046,0.604123007,0.603986865,0.965096667,0.74473508,0.993575641,0.76959937,0.947987306,0.947941283,0.947826041,1.007090383,1.006884376,1.006924436,1.007101828,1.007027631,1.006732864,0.769103626,0.948026873,0.769807074,0.769918389,0.674052189
99,0.525066298,0.525127604,0.469763591,0.46978644,0.469809318,0.469825187,0.751625512,0.830010706,0.70746206,0.725795456,0.839870022,0.839803821,0.83977199,0.892300716,0.89223048,0.892234298,0.892264258,0.892247087,0.892205326,0.725605017,0.839799309,0.725730735,0.725719735,0.635082209
100,0.508653109,0.50932691,0.602478877,0.602623452,0.602771091,0.602872634,0.963999463,0.848433355,0.894264951,0.677622369,0.811285624,0.81055573,0.810185649,0.861296878,0.860517597,0.860566908,0.860899409,0.860714796,0.860254825,0.6761639,0.810450236,0.677113743,0.677027487,0.592981925
101,0.232633129,0.232656362,0.612160326,0.612161545,0.612160989,0.612159788,0.979446624,0.540339251,0.918021544,0.771996894,0.372058617,0.372035574,0.372057841,0.395325797,0.395308479,0.395296143,0.395302699,0.395288629,0.395273601,0.771986731,0.372131307,0.772004799,0.772006013,0.675517892
102,0.414999449,0.41500857,0.501216973,0.501220444,0.501222528,0.501220308,0.801930407,0.763267936,0.712092425,0.574809585,0.663970326,0.66396929,0.663967152,0.705465612,0.705460833,0.705461181,0.70546501,0.705463213,0.705457409,0.574792027,0.663971252,0.574817372,0.574821502,0.502982379
103,0.634035735,0.634037903,0.421373588,0.421373942,0.421373877,0.421372642,0.67418831,1.040421955,0.7448366,0.732380989,1.014443245,1.01444273,1.014444238,1.077846391,1.077842664,1.077839657,1.077840731,1.077839204,1.077839878,0.732377782,1.014444871,0.732384832,0.732386768,0.640842913
104,0.496084545,0.496179855,0.410122672,0.410176755,0.410207063,0.41017251,0.655954628,0.685213579,0.775014677,0.662630319,0.793447033,0.793436155,0.793410976,0.843005429,0.842959854,0.842968395,0.843006799,0.842989656,0.842926389,0.66252957,0.793454502,0.662671325,0.662693975,0.579932563
105,0.529338506,0.529357936,0.573695877,0.573698658,0.573694508,0.573681726,0.917827508,0.652926235,0.792366104,0.708935938,0.846771822,0.846755981,0.846763429,0.899697612,0.899691887,0.899675761,0.899681855,0.899670328,0.899658807,0.708909547,0.846832989,0.708987515,0.70900499,0.620420471
106,0.64530077,0.645307946,0.556069163,0.556077435,0.556079319,0.556079101,0.889701682,0.619561883,0.508608618,0.601493269,1.032465301,1.032462953,1.032465924,1.096995224,1.096990787,1.096995139,1.096995184,1.096989798,1.096986265,0.601461525,1.032482696,0.601482455,0.601484378,0.526344692
107,0.515403156,0.515403413,0.434294854,0.434295123,0.434295228,0.434295408,0.694871778,0.841576672,0.923900235,0.98631709,0.824644286,0.824643986,0.824644232,0.8761845,0.87618437,0.876184405,0.876184418,0.876184335,0.876184148,0.986316774,0.824644927,0.986316962,0.986316972,0.863027856
108,0.420851573,0.420856924,0.404383918,0.404384616,0.404384164,0.404380306,0.646989639,0.771516304,0.794841427,0.692171377,0.67331439,0.673310606,0.673311028,0.715395808,0.715395048,0.71539077,0.715392376,0.715389246,0.715386153,0.692165285,0.673330036,0.692184157,0.692189561,0.605675926
109,0.562305155,0.562306515,0.441819633,0.441819962,0.441819607,0.441817974,0.706901,0.829476916,0.843138273,0.814944944,0.899676613,0.899675488,0.899676001,0.955906589,0.955906131,0.955905049,0.955905404,0.955904752,0.95590392,0.814942854,0.899680802,0.814948492,0.814949756,0.713084232
110,0.665796725,0.666553937,0.664418694,0.6650867,0.664995657,0.664991823,1.060719686,0.74275024,0.821735107,0.811970967,1.063948357,1.063905348,1.064148048,1.130545772,1.130317435,1.130151919,1.13010361,1.129778413,1.129491369,0.809034962,1.063497676,0.81140356,0.811187502,0.710453279
111,0.488027363,0.488781441,0.545412883,0.545693532,0.545644366,0.545597605,0.871032324,0.765551472,0.743831866,0.86592033,0.777474297,0.776977711,0.777022335,0.82559205,0.824993165,0.825036563,0.825611539,0.825407692,0.825128882,0.864579667,0.777482188,0.867103185,0.867417159,0.760427143
112,0.706824084,0.706262567,0.660574261,0.662104069,0.661880534,0.661770741,1.050686568,1.14302412,1.140996411,1.038709707,1.130918534,1.130918534,1.130918534,1.201600943,1.201600943,1.201600943,1.201600943,1.201600943,1.201600943,1.039316019,1.130918534,1.03910014,1.039296866,0.909337402
113,0.66465081,0.664654606,0.434805712,0.434810263,0.434809778,0.434808953,0.695668276,0.85662092,0.551654172,0.700472108,1.063431877,1.063431684,1.063432941,1.129896358,1.129894154,1.129892533,1.129892683,1.129890267,1.129889864,0.700451662,1.063429563,0.700471082,0.700472363,0.612920747
114,0.364642823,0.364738484,0.352368839,0.352445992,0.352436426,0.352428516,0.563479182,0.455767843,0.517382583,0.576807188,0.583216246,0.583206108,0.583231935,0.619656197,0.619612645,0.619572519,0.619573652,0.619515018,0.61949975,0.57656159,0.583147277,0.576779165,0.576787621,0.504766915
115,0.507788512,0.507798859,0.391347385,0.391350019,0.391349583,0.391343769,0.626100932,0.969332276,0.827468007,0.627503528,0.812406832,0.812414156,0.81242265,0.863196425,0.863178401,0.863171193,0.863173677,0.863165083,0.863168711,0.62749858,0.812414269,0.627519029,0.627528065,0.549100506
116,0.328452651,0.328683533,0.673073327,0.673095612,0.673099304,0.673043552,1.076545189,0.785261099,0.759747801,0.799840211,0.524279807,0.524180241,0.524163538,0.556634751,0.55629083,0.55587914,0.55599979,0.555571919,0.555873347,0.799498891,0.523917099,0.799997842,0.800278154,0.700575308
117,0.431831315,0.431839054,0.465339051,0.465340163,0.465340538,0.465337856,0.744524083,0.839051393,0.920677657,0.839406388,0.690888016,0.690884538,0.690883954,0.734054521,0.734042877,0.734028957,0.734033104,0.734018533,0.73402885,0.839391765,0.69087559,0.839413032,0.839424947,0.73451102
118,0.528812209,0.528953051,0.567585064,0.56763911,0.567632652,0.567627021,0.907917888,0.828120566,0.807822657,0.799832808,0.845787092,0.845772249,0.845810274,0.898632686,0.89856868,0.898509518,0.898511257,0.898425067,0.898402409,0.799481366,0.845685626,0.799792691,0.799804779,0.699940387
119,0.591117999,0.592160788,0.587682423,0.587897804,0.587945207,0.587308866,0.936173711,0.875962288,0.732168837,0.721220816,0.939832965,0.939349655,0.939237719,0.99653498,0.994866347,0.992858644,0.993462323,0.991390794,0.992909053,0.718525004,0.938107868,0.722622287,0.725011615,0.637165533
120,0.449672492,0.44975501,0.530185587,0.530204729,0.530208074,0.530159969,0.847976006,0.576447502,0.810383881,0.697098803,0.719030798,0.718995065,0.718989182,0.763822668,0.763699749,0.763552552,0.763595604,0.763442757,0.763550622,0.696893225,0.71890098,0.697193511,0.697362503,0.610392073
121,0.371197727,0.371259114,0.540175534,0.540191484,0.54020044,0.540190395,0.864210038,0.970947652,0.839249856,0.730574742,0.593730913,0.593723827,0.593707596,0.630818375,0.630788967,0.630794512,0.630819316,0.630808244,0.630767602,0.730531417,0.593735577,0.730592337,0.730602059,0.639309203
122,0.41583861,0.416041078,0.51142298,0.511452387,0.511468281,0.511368182,0.817642238,0.954663385,0.818825357,0.729121841,0.664246637,0.664264509,0.664297,0.70555647,0.705124771,0.704741294,0.704863576,0.704578485,0.704838926,0.728894215,0.663939885,0.729286764,0.729501904,0.638609551
123,0.486162774,0.486166138,0.549526877,0.549527259,0.549527219,0.549526247,0.879235993,0.628790488,0.855807319,0.831909411,0.777838384,0.777837644,0.777839993,0.826454002,0.826448134,0.826443415,0.826445252,0.826442671,0.826443731,0.831905893,0.777841043,0.831913532,0.831915653,0.727931142
124,0.463917647,0.463924442,0.462462179,0.46246248,0.462463762,0.462461184,0.739923875,0.619597901,0.663898015,0.727473049,0.742237161,0.742250565,0.742258032,0.788642811,0.788616085,0.788604271,0.788609007,0.788613248,0.788617484,0.727476731,0.742231948,0.727478774,0.727477169,0.636547869
125,0.615188732,0.615205223,0.570390697,0.570393606,0.570395174,0.570387948,0.912578781,0.692464251,0.704286585,0.852628493,0.984218426,0.984219162,0.984220842,1.045717496,1.045686781,1.045661025,1.045670463,1.045650681,1.045666382,0.852607309,0.984198332,0.85264311,0.852661153,0.746104512
126,0.577016187,0.577028575,0.626899139,0.62689931,0.62689574,0.626891504,1.003008288,1.109134323,1.047646398,0.805005421,0.923119788,0.923104548,0.92312052,0.980825638,0.980815805,0.980802985,0.98080768,0.980800509,0.980792183,0.80499035,0.923165258,0.805030466,0.805033599,0.704422875
127,0.278618039,0.278700283,0.446212297,0.446214316,0.446228104,0.44620497,0.713805519,0.575779279,0.702932556,0.515628806,0.445435552,0.445611213,0.445705759,0.473477836,0.473138855,0.472991398,0.47304953,0.473107473,0.47316254,0.515680377,0.445354147,0.515693766,0.515671734,0.451274522
128,0.398951761,0.39895813,0.383199754,0.383200366,0.383199872,0.383196911,0.613099647,0.87077716,0.896514106,0.836092187,0.638272086,0.638270463,0.638274037,0.678167962,0.678160957,0.678154218,0.678156793,0.678154759,0.67815254,0.836088464,0.638286571,0.836102082,0.836105249,0.731600017
129,0.584835267,0.584841308,0.44337515,0.443377895,0.443380877,0.443382616,0.709399406,0.546401864,0.93516926,0.713805481,0.935713305,0.935707056,0.935703937,0.99418954,0.994182668,0.994183071,0.99418599,0.994184387,0.994180257,0.713776293,0.9357066,0.713796266,0.713794821,0.624582627
130,0.435170453,0.435173491,0.416107348,0.416107831,0.416107858,0.416106168,0.665761352,0.74774416,0.614598883,0.602138045,0.696253081,0.696252315,0.696254444,0.739769543,0.739764231,0.739760096,0.739761681,0.739759546,0.739760283,0.602133116,0.696255391,0.602144148,0.602147224,0.526885788
131,0.461872337,0.462053433,0.587631002,0.587631478,0.587584568,0.587536774,0.93986936,0.570149406,0.737949049,0.666413093,0.737394481,0.737165596,0.737417214,0.783660458,0.783522947,0.783328749,0.783395446,0.783288528,0.783161327,0.666308278,0.738115719,0.666623721,0.666649059,0.583459395
132,0.447758674,0.450718387,0.428980649,0.42999046,0.429945858,0.428097988,0.6786715,0.840546221,0.871051917,0.64480347,0.707934459,0.707701845,0.707750778,0.752482709,0.751571536,0.751454135,0.751325768,0.749193789,0.749874179,0.6424531,0.707961989,0.645668677,0.647800733,0.56839976
133,0.608549393,0.609736501,0.690233849,0.69185878,0.691775529,0.688977825,1.092064597,1.049424173,1.101438549,1.015987301,0.971723752,0.970480646,0.970132274,1.031775817,1.032904446,1.033675742,1.032106035,1.029532252,1.030917792,1.013018399,0.971403554,1.016154949,1.018728745,0.892683112
134,0.473504413,0.474151078,0.551431103,0.551323894,0.550952901,0.549636227,0.877340366,0.932172343,0.954090615,0.802787383,0.75299484,0.753066413,0.753115457,0.800250046,0.799434094,0.79882757,0.799491463,0.800446566,0.800783209,0.803196926,0.754829485,0.803974671,0.803900135,0.70451178
135,0.590303712,0.590449225,0.373555044,0.373665215,0.373665106,0.373495892,0.596619323,0.753147631,0.773317984,0.627398958,0.943285874,0.943172895,0.943208485,1.002228635,1.002054762,1.002048073,1.002510683,1.002205466,1.002185422,0.628446462,0.943792149,0.629389682,0.629616503,0.551186756
136,0.629014527,0.629029985,0.503015895,0.503023081,0.503023381,0.503011944,0.804758176,0.722887046,0.728956625,0.593367698,1.006308715,1.006298274,1.006301372,1.069201891,1.069185498,1.069184783,1.06922617,1.069197213,1.069195836,0.593468689,1.006353698,0.593566682,0.593591575,0.519421836
137,0.710974858,0.711498154,0.502822776,0.503506239,0.503504398,0.502457898,0.797877447,0.820468358,0.986194857,0.955716196,1.133494029,1.133117408,1.133227114,1.204302566,1.20366471,1.203634956,1.205192027,1.204135293,1.203999226,0.96010724,1.135139097,0.964048002,0.9649933,0.845505958
138,0.629824338,0.630075746,0.699535041,0.700082366,0.700067605,0.699310767,1.113825861,1.075780582,1.021844035,1.03544348,1.000974981,0.999291283,0.999375616,1.062781281,1.062222143,1.062648855,1.066755955,1.063815663,1.063614816,1.041308135,1.005907728,1.045594983,1.046640124,0.916758552
139,0.670348987,0.668845452,0.650001035,0.650152077,0.649968364,0.649467255,1.037998744,1.054133613,0.955524953,0.950998537,1.077107466,1.076295379,1.076266278,1.143113583,1.144952481,1.146961945,1.146148595,1.147491656,1.147372597,0.952713207,1.078117434,0.949120291,0.948774333,0.827645121
140,0.493644026,0.493783613,0.530049402,0.529559731,0.529432209,0.530309702,0.845954577,0.808721452,1.01387126,0.842651969,0.790650486,0.791662626,0.789326903,0.84340514,0.844170902,0.844541033,0.845260096,0.844753458,0.843526509,0.844999988,0.788477485,0.841073124,0.840477872,0.734960917
141,0.575349636,0.576831168,0.662549558,0.662923385,0.662922316,0.662350221,1.056455562,0.720348934,0.965443631,0.909215941,0.90833079,0.907171175,0.907535475,0.964972089,0.963184808,0.96311739,0.967854911,0.96472795,0.964510663,0.914673117,0.913497419,0.919582959,0.920761133,0.807088235
142,0.689617601,0.688526456,0.567475902,0.567296516,0.567744491,0.567828661,0.914391901,1.120981339,1.101324608,1.084381242,1.105036729,1.106613444,1.105904123,1.175640947,1.179256648,1.177056238,1.177711644,1.177809591,1.177539887,1.081492089,1.10505656,1.082601725,1.08296018,0.94746551
143,0.618701424,0.617461766,0.70819757,0.708051358,0.707946222,0.707469822,1.129055914,1.051932883,1.076055545,1.064267803,0.99301484,0.992545882,0.992434255,1.054312184,1.056447586,1.057163775,1.055995408,1.056356045,1.057646565,1.065385407,0.993720138,1.067810889,1.068187705,0.935289903
144,0.648099394,0.652205473,0.611855169,0.613262217,0.612665328,0.609501128,0.961251587,1.024192629,0.820660718,0.796475144,1.017658687,1.022198729,1.022999403,1.085792814,1.08505528,1.083092784,1.089662819,1.082308248,1.075063438,0.798085623,1.017692168,0.801487875,0.803525693,0.706341681
145,0.62263941,0.620754927,0.64576935,0.645734719,0.645087491,0.642928652,1.024141917,1.027397053,1.036559821,1.004827546,1.002402377,1.001388217,1.000950814,1.063888313,1.0663747,1.066731872,1.06550805,1.067805902,1.06937722,1.005691213,1.004375994,1.005834187,1.005632271,0.881049328
146,0.571182759,0.571335795,0.532839329,0.532906592,0.532944341,0.532902396,0.852245178,0.970594823,0.924969804,0.652999935,0.913431259,0.913414561,0.913373929,0.970469066,0.970396347,0.97041069,0.970473056,0.97044596,0.970341914,0.652791474,0.913444133,0.653086263,0.653132937,0.571647632
147,0.487247053,0.487526997,0.659509752,0.659566752,0.659564318,0.659460277,1.054780625,0.750685274,0.875577727,0.829138035,0.778782229,0.778758478,0.778763731,0.827483994,0.82739606,0.82738499,0.827381804,0.827178211,0.82724095,0.828968926,0.778794207,0.82922339,0.829388594,0.725838287
148,0.43216233,0.432264593,0.461537714,0.46156088,0.461584719,0.461600731,0.738465299,0.772848587,0.796281831,0.725650659,0.691071978,0.690961797,0.690905916,0.73415918,0.73404135,0.734048871,0.734099187,0.734071209,0.734001662,0.725467576,0.690946021,0.725587121,0.725576385,0.634952584
149,0.559737351,0.560236134,0.585367536,0.585599954,0.585727366,0.585581538,0.935547451,0.685930785,1.027133856,1.050330966,0.89407248,0.894019248,0.893886574,0.949783924,0.949546276,0.949592772,0.949797685,0.949710836,0.949370051,1.049925474,0.894117897,1.050501243,1.050592548,0.919574156
150,0.316615304,0.316622165,0.53439315,0.534393776,0.534394366,0.534393305,0.855024464,0.482984628,0.738737326,0.755380917,0.506562377,0.506559286,0.506558136,0.538220437,0.538216132,0.53821628,0.538217486,0.538213759,0.538212939,0.755376744,0.506559641,0.755380733,0.755381931,0.660961309
151,0.579920893,0.579930455,0.682474722,0.68247632,0.682477259,0.682473401,1.091934677,0.900679105,1.018527295,0.638686224,0.927825241,0.9278257,0.927826625,0.985805861,0.985788043,0.985773147,0.985778667,0.985767251,0.985776342,0.638666298,0.927813584,0.638700135,0.638717167,0.558902164
152,0.46200941,0.462671116,0.429144123,0.429179681,0.429405588,0.42902094,0.684394672,0.710126654,0.668152412,0.699024221,0.736391786,0.737836998,0.738613503,0.784099171,0.781338189,0.780148383,0.780618945,0.781115125,0.781551971,0.69950092,0.735739956,0.699574757,0.699361231,0.612447891
153,0.414861661,0.414871764,0.529005303,0.529005592,0.529007439,0.529004307,0.846389995,0.747980754,0.932946211,0.95065839,0.663732672,0.66375244,0.663763707,0.705239407,0.705199888,0.705182398,0.705189301,0.705195782,0.705201773,0.950662382,0.663724978,0.950664647,0.950662943,0.831835922
154,0.346037977,0.351254436,0.359289306,0.361249132,0.36042041,0.356014063,0.550083971,0.628065327,0.704444008,0.687586615,0.52887543,0.534741055,0.535771411,0.567786662,0.566833429,0.564301257,0.572763829,0.563287683,0.553883472,0.688404054,0.528915812,0.690138043,0.691181379,0.606452428
155,0.666115652,0.666137321,0.626709029,0.626716548,0.62671938,0.626707978,1.002674759,0.945755805,0.404844667,0.532563994,1.065697414,1.065698369,1.065694476,1.132301244,1.132290337,1.132286351,1.132298842,1.132298441,1.132288536,0.532517136,1.065708593,0.532612788,0.53262535,0.466105565
156,0.637643776,0.640141878,0.656147282,0.657602197,0.657022079,0.654075073,1.031933476,1.059376562,1.075092701,0.958480307,1.006164522,1.009430776,1.009918157,1.072400206,1.071938287,1.070528172,1.075935803,1.069623819,1.063221546,0.968083566,1.006403357,0.986962966,0.998231095,0.891584358
157,0.674689322,0.674952776,0.683576405,0.682897829,0.682761797,0.684126894,1.092046356,1.098818225,1.122523938,1.059278218,1.081005706,1.081709894,1.078805284,1.152069758,1.15320369,1.153929049,1.154337957,1.154000539,1.152824981,1.061886386,1.078516436,1.056006229,1.055128093,0.921866493
158,0.376448088,0.376502712,0.458543236,0.458448333,0.458424338,0.458593228,0.733275554,0.565347214,0.618377345,0.651839203,0.602661439,0.603076151,0.602118893,0.641695331,0.642009012,0.642160183,0.642452849,0.642248089,0.641748098,0.652249378,0.60176975,0.651559217,0.651454356,0.569939951
159,0.414374413,0.414697857,0.471219443,0.470610735,0.470454688,0.471541876,0.751371269,0.949484172,1.001964514,1.006095591,0.664927367,0.667292527,0.661828253,0.714281439,0.716061294,0.716921864,0.718595187,0.717418777,0.714565051,1.007984196,0.65983779,1.004809647,1.004327044,0.878407579
160,0.39075675,0.390812379,0.504361847,0.504376154,0.504375994,0.504350753,0.806872382,0.684711647,0.843227802,0.626797548,0.625047255,0.625040168,0.625039896,0.664115525,0.664096183,0.664094143,0.664094668,0.664055317,0.664065762,0.626757644,0.625046506,0.626814653,0.626849906,0.54852155
161,0.492578978,0.492793945,0.693125999,0.693173892,0.693173808,0.693100287,1.108537188,0.798516402,0.638866845,0.665519431,0.786352961,0.786185929,0.786238793,0.835481353,0.835224527,0.835214593,0.835898262,0.835447235,0.835417804,0.666519313,0.787101133,0.66742007,0.667636744,0.584442181
162,0.347575138,0.34758218,0.608219418,0.608220025,0.608220384,0.608219834,0.973146615,0.669517678,0.778398221,0.58614618,0.556073216,0.556067893,0.556068248,0.590825965,0.590818368,0.590818206,0.590834041,0.590823058,0.590821687,0.58615863,0.556087898,0.586173275,0.58617666,0.512909318
163,0.365882577,0.365923823,0.647916738,0.647920625,0.64792498,0.647927795,1.036667679,0.799359583,0.772212854,0.903364592,0.585255685,0.585211185,0.585188645,0.62179186,0.621744254,0.621747303,0.621767634,0.621756383,0.621728265,0.903326398,0.585204752,0.903351304,0.903349067,0.790445706
164,0.481611655,0.482495427,0.55895639,0.559223951,0.559212359,0.558723374,0.892289425,0.762675739,0.820759707,0.740645286,0.768009365,0.767934155,0.767950598,0.816098105,0.815820132,0.815785329,0.815774019,0.815129458,0.815329214,0.740123619,0.768046846,0.740907331,0.74141683,0.649118333
165,0.431844758,0.432311678,0.406701975,0.406908857,0.406982804,0.406667872,0.649103979,0.512254591,0.522038504,0.496462469,0.689076662,0.689110759,0.689024211,0.732112239,0.731886655,0.731805808,0.732073628,0.73207198,0.731846642,0.495867792,0.689334335,0.497107319,0.497258664,0.43586048
166,0.45518716,0.45526655,0.414803182,0.414829021,0.414836768,0.414800741,0.663484073,0.870702609,0.940141114,1.01903296,0.727971619,0.727969099,0.727957052,0.773453823,0.773409381,0.773392819,0.773439916,0.773431627,0.773400077,1.018990755,0.728003754,1.019072718,1.019086537,0.891750612
167,0.483651636,0.483661555,0.426240463,0.426196005,0.426184946,0.426264064,0.681799534,0.837969093,0.8184367,0.89909299,0.773905242,0.773980705,0.773806625,0.822523318,0.822580744,0.8226084,0.822661696,0.822624338,0.822533223,0.89920146,0.773743342,0.899018457,0.898990541,0.78659479
168,0.55625343,0.556330329,0.479309981,0.479321059,0.479317828,0.479280646,0.766562833,0.917791846,0.891867875,0.933290994,0.889570482,0.889633586,0.88970153,0.945288431,0.945143399,0.945086852,0.945107624,0.945041078,0.945072977,0.933288764,0.88964092,0.933369317,0.933412971,0.816795047
169,0.542774848,0.544182677,0.547313568,0.547464841,0.547424845,0.546964782,0.871554219,1.058711735,1.044603923,0.912670454,0.860630076,0.861738893,0.862929735,0.916535775,0.913937375,0.91293538,0.913336923,0.912134472,0.912660642,0.912633495,0.861876102,0.914232632,0.915086947,0.80187715
170,0.459817966,0.459831756,0.702757484,0.702758862,0.702758545,0.702755408,1.124382071,0.854973984,0.989447946,0.693569959,0.735635553,0.73564544,0.735656764,0.781631857,0.781607814,0.781598171,0.781601466,0.78158995,0.781594685,0.693564003,0.735645599,0.693588788,0.69359973,0.606915997
171,0.476711419,0.476748607,0.611114157,0.611116601,0.61111603,0.611107766,0.977708903,0.659840612,0.653788677,0.626627726,0.762528368,0.762558709,0.762591394,0.810244045,0.810174205,0.810146794,0.810156957,0.810124908,0.810140069,0.626625656,0.762562227,0.626700034,0.626740149,0.548451898
172,0.520318262,0.520330794,0.405937699,0.405943905,0.405943304,0.405942205,0.649471028,0.578024473,0.515317268,0.544622771,0.832477953,0.832477452,0.832481477,0.884507938,0.884500803,0.884495167,0.884495596,0.884487679,0.884486159,0.544572805,0.832470325,0.544620235,0.544623693,0.476563909
173,0.439414305,0.439419052,0.543717814,0.543718452,0.543718061,0.543717578,0.86994359,0.750850101,0.290573126,0.436016841,0.703031839,0.703027176,0.703031702,0.746974157,0.746970591,0.746968149,0.746969431,0.746966592,0.746963683,0.435997308,0.703046566,0.436032416,0.436034961,0.381554981
174,0.599027115,0.600073111,0.706890925,0.706890925,0.706890925,0.706890925,1.13102548,0.969590439,1.082124492,1.029976514,0.952719637,0.948458419,0.946348824,1.008126134,1.005542584,1.006339356,1.007446901,1.006527894,1.00416859,1.028787235,0.948548131,1.029733354,1.029747459,0.900886613
175,0.414367332,0.414435892,0.516152741,0.516168921,0.516168718,0.516140024,0.825722528,0.664070766,0.729546486,0.836355333,0.662785899,0.662776954,0.66277662,0.704213378,0.704189388,0.704187042,0.704187611,0.704139094,0.704151874,0.836325134,0.662784867,0.83636814,0.83639468,0.731866385
176,0.504322791,0.50432436,0.565772558,0.565772802,0.565773079,0.565772821,0.905233744,0.996834416,0.882381799,0.850906833,0.806905937,0.806904815,0.806904846,0.857337108,0.857335451,0.857335355,0.857338875,0.857336538,0.857336268,0.850909844,0.80690914,0.850913353,0.850914192,0.744551148
177,0.502505959,0.502534957,0.377922568,0.377923292,0.377916246,0.377908551,0.604618737,0.901292005,0.513864782,0.518538988,0.803770205,0.803734414,0.803768155,0.854027856,0.8540046,0.853977349,0.853988464,0.853972528,0.853952329,0.518499134,0.803868441,0.518595625,0.518602266,0.453821455
178,0.467453274,0.467469921,0.542386211,0.542395666,0.542397775,0.542397415,0.867806773,0.73399679,0.69518375,0.517521783,0.747886902,0.747881396,0.747888062,0.79463178,0.794621763,0.794631148,0.79463147,0.794619101,0.794610859,0.517479608,0.747927185,0.517508609,0.517511642,0.452883891
179,0.493024419,0.493032754,0.443882068,0.443882155,0.443878864,0.443875176,0.710183742,0.847596739,0.825403527,0.77830628,0.788768044,0.788757744,0.788768458,0.838073243,0.838066597,0.838058127,0.838061149,0.838056412,0.838050793,0.778296831,0.788798413,0.778322088,0.77832408,0.681045127
180,0.3729364,0.372952634,0.498514902,0.498515095,0.49851721,0.498513432,0.797600973,0.570166748,0.629649599,0.490970314,0.596624434,0.596656288,0.596674154,0.633951169,0.633887774,0.633859665,0.633870795,0.633881016,0.633890648,0.490980524,0.596612124,0.490986151,0.490982078,0.42962408
181,0.48662585,0.486660875,0.584456944,0.584462264,0.58445815,0.584434069,0.934973457,0.784632845,0.757915689,0.862260772,0.778289307,0.778264746,0.778268683,0.826928995,0.826922976,0.826894278,0.826905106,0.826884723,0.826865104,0.862224694,0.778391431,0.862337481,0.862372519,0.754637269
182,0.279416461,0.279537813,0.535607845,0.535634981,0.535642955,0.535605368,0.856760431,0.735471281,0.660794739,0.473790676,0.446559297,0.446555236,0.44653583,0.474444099,0.474375402,0.474350036,0.474423673,0.474411565,0.474362689,0.473688791,0.44661069,0.473891804,0.473926742,0.414810395
183,0.64659416,0.647012073,0.565515076,0.565747981,0.565706926,0.565668862,0.90347543,1.041183951,0.681665601,0.901715964,1.032624108,1.032335803,1.03235739,1.096883713,1.096540628,1.096569075,1.096903794,1.096795431,1.096642101,0.900753175,1.032636827,0.902606744,0.902844002,0.791052463
184,0.563778093,0.569809583,0.525020013,0.526590693,0.5265213,0.523647216,0.828009243,0.731074279,0.762079793,0.826714114,0.884649654,0.884171655,0.884272108,0.940562349,0.938685197,0.938443147,0.938188016,0.933795912,0.935190704,0.82291338,0.884713577,0.828122151,0.831568382,0.73016781
185,0.527165,0.527224249,0.418465996,0.418502284,0.418502283,0.418446365,0.669191285,0.843455447,0.689484838,0.907217133,0.842974869,0.842928773,0.842943383,0.895655688,0.895584822,0.895582149,0.895770624,0.895646383,0.895638244,0.90738961,0.843181204,0.907545052,0.907582289,0.794179398
186,0.397582091,0.397591748,0.490373203,0.490375309,0.490377363,0.49037756,0.784592882,0.655079689,0.672018829,0.706502312,0.63609604,0.636087863,0.636083596,0.675844055,0.675834395,0.675835042,0.675839565,0.675837049,0.675830648,0.706488506,0.636087783,0.706499446,0.706499432,0.618193525
187,0.508580225,0.509317908,0.485055776,0.485230235,0.485408327,0.4855307,0.776129205,0.871229926,0.855493301,0.831879515,0.81092522,0.810125982,0.809720541,0.860847864,0.859994195,0.86004832,0.860412613,0.860210256,0.859706182,0.83070416,0.810010401,0.831469651,0.831400065,0.727944857
188,0.457616626,0.457629906,0.443510779,0.443517156,0.443520918,0.44351668,0.709586671,0.745928489,0.761522891,0.591523637,0.732145228,0.732143554,0.732140437,0.777899946,0.777893031,0.777893699,0.777899098,0.777896454,0.777888143,0.5915081,0.732146372,0.591530408,0.591534144,0.517604285
189,0.518992828,0.519040155,0.573772102,0.573779663,0.573787569,0.573792943,0.918036538,1.055586279,1.028549563,0.927497445,0.830206163,0.830155015,0.830130399,0.882046879,0.881992429,0.881995428,0.882018591,0.882005367,0.881973184,0.927401551,0.830151456,0.927464815,0.927459354,0.811565941
190,0.324074177,0.324086613,0.291213782,0.291216232,0.291216385,0.291212093,0.465923819,0.683335382,0.570673224,0.535516591,0.518481348,0.518479604,0.518479406,0.550886814,0.550882369,0.550881921,0.550882485,0.550873564,0.550875789,0.535511868,0.518481373,0.535519353,0.535523792,0.468586991
